work_tract,home_tract,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03
40109108304,40109108519,10,2,7,1,2,4,4,2,0,8
40109108304,40109108520,2,0,2,0,1,0,1,0,0,2
40109108304,40109108521,6,4,1,1,4,1,1,0,0,6
40109108304,40109108523,13,3,7,3,4,8,1,0,2,11
40109108304,40109108524,2,1,0,1,0,2,0,0,1,1
40109108304,40109108525,4,3,1,0,2,0,2,0,0,4
40109108304,40109108526,12,5,7,0,6,5,1,0,3,9
40109108304,40109108527,8,5,3,0,0,5,3,0,1,7
40109108304,40109108528,9,0,3,6,0,5,4,0,0,9
40109108304,40109108529,2,2,0,0,2,0,0,0,0,2
40109108304,40109108530,9,8,1,0,3,3,3,0,6,3
40109108304,40109108601,3,2,1,0,0,2,1,2,0,1
40109108304,40109108602,2,1,1,0,1,0,1,0,1,1
40109108304,40109108603,3,1,0,2,0,1,2,0,1,2
40109108304,40109108701,4,0,4,0,1,3,0,0,2,2
40109108304,40109108703,3,1,2,0,1,2,0,0,2,1
40109108304,40109108704,6,2,2,2,3,3,0,0,2,4
40109108304,40109108706,1,1,0,0,0,1,0,0,0,1
40109108304,40109108707,6,0,5,1,3,2,1,0,1,5
40109108304,40109108708,2,0,2,0,0,0,2,2,0,0
40109108304,40109108709,1,0,1,0,1,0,0,0,0,1
40109108304,40109108801,4,2,2,0,2,2,0,0,1,3
40109108304,40109108802,6,3,2,1,1,4,1,1,0,5
40109108304,40109108804,5,1,4,0,1,2,2,2,1,2
40109108304,40109108900,3,0,3,0,0,3,0,0,0,3
40109108304,40109109001,2,2,0,0,2,0,0,0,0,2
40109108304,40109109003,3,0,3,0,0,3,0,0,0,3
40109108304,40109109004,2,1,0,1,1,1,0,0,2,0
40109108304,40109109100,1,1,0,0,0,0,1,0,0,1
40109108304,40109109201,23,11,10,2,15,3,5,2,5,16
40109108304,40109109202,8,4,3,1,3,5,0,2,0,6
40109108307,40109100100,5,2,3,0,2,2,1,0,0,5
40109108307,40109100200,8,1,7,0,1,5,2,0,1,7
40109108307,40109100600,2,0,2,0,0,0,2,0,0,2
40109108307,40109100800,1,0,1,0,0,0,1,0,0,1
40109108307,40109100900,4,1,3,0,0,1,3,0,0,4
40109108307,40109101100,3,3,0,0,0,3,0,0,0,3
40109108307,40109101200,3,3,0,0,0,0,3,0,0,3
40109108307,40109101300,2,0,2,0,0,1,1,0,0,2
40109108307,40109101400,1,1,0,0,1,0,0,0,1,0
40109108307,40109101600,1,0,1,0,0,0,1,0,0,1
40109108307,40109101700,2,1,1,0,1,0,1,0,0,2
40109108307,40109101800,2,1,1,0,2,0,0,0,1,1
40109108307,40109101900,2,0,2,0,0,2,0,0,0,2
40109108307,40109102000,3,0,1,2,0,3,0,0,2,1
40109108307,40109102100,7,0,2,5,3,3,1,0,2,5
40109108307,40109102200,2,0,2,0,0,1,1,0,1,1
40109108307,40109102300,6,2,4,0,0,4,2,0,0,6
40109108307,40109102400,1,1,0,0,0,1,0,0,1,0
40109108307,40109102500,1,0,1,0,0,0,1,0,0,1
40109108307,40109102800,2,0,1,1,1,1,0,0,1,1
40109108307,40109102900,1,0,1,0,0,0,1,0,0,1
40109108307,40109103200,1,0,1,0,1,0,0,0,1,0
40109108307,40109103300,1,0,1,0,0,1,0,0,0,1
40109108307,40109103400,2,0,2,0,2,0,0,0,0,2
40109108307,40109103700,1,0,1,0,0,1,0,0,0,1
40109108307,40109103800,2,1,1,0,0,2,0,0,0,2
40109108307,40109103900,1,0,1,0,1,0,0,0,0,1
40109108307,40109104100,1,0,1,0,0,1,0,0,1,0
40109108307,40109104300,1,0,1,0,0,0,1,0,0,1
40109108307,40109104400,1,0,1,0,1,0,0,0,0,1
40109108307,40109104500,2,1,1,0,0,2,0,0,1,1
40109108307,40109105000,2,1,1,0,0,2,0,0,0,2
40109108307,40109105201,2,0,1,1,1,1,0,0,0,2
40109108307,40109105202,1,0,1,0,0,1,0,0,0,1
40109108307,40109105300,3,0,2,1,1,2,0,0,0,3
40109108307,40109105500,6,2,3,1,6,0,0,0,0,6
40109108307,40109105600,5,1,4,0,2,2,1,0,1,4
40109108307,40109105903,4,1,3,0,0,0,4,0,1,3
40109108307,40109105904,5,0,5,0,1,1,3,0,1,4
40109108307,40109105905,2,0,2,0,0,1,1,0,1,1
40109108307,40109105906,7,3,3,1,1,3,3,0,1,6
40109108307,40109105907,4,3,1,0,1,3,0,0,2,2
40109108307,40109106000,1,0,0,1,0,1,0,0,0,1
40109108307,40109106100,7,5,1,1,2,5,0,0,0,7
40109108307,40109106200,2,0,1,1,1,0,1,0,0,2
40109108307,40109106301,4,0,3,1,2,2,0,1,0,3
40109108307,40109106302,17,3,13,1,3,10,4,0,4,13
40109108307,40109106303,9,5,1,3,4,2,3,3,1,5
40109108307,40109106401,1,1,0,0,0,0,1,0,0,1
40109108307,40109106402,4,0,2,2,0,0,4,0,0,4
40109108307,40109106403,10,1,6,3,4,3,3,0,5,5
40109108307,40109106501,6,1,1,4,0,0,6,0,0,6
40109108307,40109106502,5,0,5,0,2,2,1,0,0,5
40109108307,40109106503,3,1,2,0,1,0,2,0,1,2
40109108307,40109106601,5,2,3,0,3,2,0,0,2,3
40109108307,40109106602,1,0,1,0,0,0,1,0,1,0
40109108307,40109106604,3,2,0,1,2,1,0,0,1,2
40109108307,40109106606,4,0,4,0,0,4,0,0,0,4
40109108307,40109106607,12,2,9,1,2,4,6,0,2,10
40109108307,40109106608,11,1,6,4,2,3,6,0,2,9
40109108307,40109106609,3,0,0,3,1,2,0,0,1,2
40109108307,40109106610,5,1,4,0,1,1,3,0,2,3
40109108307,40109106702,9,2,6,1,2,2,5,0,3,6
40109108307,40109106704,2,0,2,0,0,2,0,0,1,1
40109108307,40109106705,6,2,3,1,3,3,0,0,1,5
40109108307,40109106706,6,1,4,1,4,1,1,0,0,6
40109108307,40109106707,14,5,9,0,2,9,3,1,0,13
40109108307,40109106708,4,0,2,2,1,0,3,0,0,4
40109108307,40109106801,2,0,1,1,1,0,1,0,1,1
40109108307,40109106802,2,1,0,1,1,1,0,0,1,1
40109108307,40109106803,3,2,0,1,2,1,0,0,0,3
40109108307,40109106804,9,2,5,2,4,3,2,0,4,5
40109108307,40109106902,2,0,1,1,0,2,0,0,0,2
40109108307,40109106903,10,0,10,0,2,3,5,0,0,10
40109108307,40109106906,1,1,0,0,0,1,0,0,0,1
40109108307,40109106907,1,1,0,0,1,0,0,0,1,0
40109108307,40109106909,5,1,3,1,0,5,0,0,0,5
40109108307,40109106910,2,1,0,1,2,0,0,0,1,1
40109108307,40109106911,2,0,2,0,1,1,0,0,0,2
40109108307,40109106913,1,0,1,0,0,1,0,0,1,0
40109108307,40109106914,8,1,5,2,2,3,3,0,1,7
40109108307,40109106915,4,2,2,0,2,0,2,0,2,2
40109108307,40109107001,6,2,1,3,3,2,1,0,1,5
40109108307,40109107101,1,1,0,0,0,1,0,0,1,0
40109108307,40109107103,1,0,1,0,0,1,0,0,0,1
40109108307,40109107104,2,2,0,0,2,0,0,0,0,2
40109108307,40109107206,2,0,1,1,1,1,0,0,1,1
40109108307,40109107209,2,0,2,0,0,0,2,0,0,2
40109108307,40109107210,3,0,1,2,0,0,3,0,0,3
40109108307,40109107211,5,1,4,0,3,0,2,0,0,5
40109108307,40109107212,3,2,1,0,2,0,1,0,1,2
40109108307,40109107213,7,5,2,0,1,3,3,0,0,7
40109108307,40109107214,3,0,3,0,0,0,3,1,0,2
40109108307,40109107215,5,0,5,0,0,4,1,0,0,5
40109108307,40109107216,2,0,1,1,1,1,0,0,0,2
40109108307,40109107217,1,1,0,0,1,0,0,0,1,0
40109108307,40109107218,3,0,3,0,0,3,0,0,0,3
40109108307,40109107219,4,0,4,0,0,4,0,0,1,3
40109108307,40109107220,2,1,1,0,0,2,0,0,1,1
40109108307,40109107221,1,0,1,0,0,1,0,0,1,0
40109108307,40109107223,1,1,0,0,0,0,1,0,0,1
40109108307,40109107303,2,1,0,1,0,2,0,0,1,1
40109108307,40109107401,6,0,5,1,0,4,2,0,0,6
40109108307,40109107403,5,2,2,1,0,1,4,0,0,5
40109108307,40109107405,4,2,2,0,2,0,2,0,1,3
40109108307,40109107601,1,1,0,0,1,0,0,0,0,1
40109108307,40109107604,4,2,2,0,1,1,2,0,1,3
40109108307,40109107605,4,1,3,0,1,1,2,0,1,3
40109108307,40109107607,2,2,0,0,0,2,0,0,0,2
40109108307,40109107703,1,0,1,0,0,0,1,0,0,1
40109108307,40109107704,4,2,1,1,0,0,4,0,0,4
40109108307,40109107705,1,1,0,0,0,1,0,0,0,1
40109108307,40109107706,1,0,1,0,0,0,1,0,0,1
40109108307,40109107707,2,1,1,0,1,1,0,0,2,0
40109108307,40109107801,4,1,3,0,0,1,3,0,1,3
40109108307,40109107804,5,3,2,0,1,0,4,0,0,5
40109108307,40109107805,1,0,1,0,1,0,0,0,0,1
40109108307,40109107806,4,1,2,1,0,3,1,0,0,4
40109108307,40109107807,3,2,1,0,1,0,2,0,1,2
40109108307,40109107809,3,1,1,1,0,2,1,0,0,3
40109108307,40109107810,3,1,2,0,0,1,2,0,0,3
40109108307,40109107900,4,0,4,0,2,1,1,0,0,4
40109108307,40109108003,1,1,0,0,1,0,0,0,0,1
40109108307,40109108005,2,1,1,0,0,1,1,0,1,1
40109108307,40109108006,2,0,2,0,0,0,2,0,0,2
40109108307,40109108007,5,1,3,1,1,1,3,0,0,5
40109108307,40109108008,4,1,2,1,1,1,2,0,1,3
40109108307,40109108009,2,0,2,0,0,0,2,0,0,2
40109108307,40109108010,1,1,0,0,1,0,0,0,0,1
40109108307,40109108011,2,0,2,0,0,2,0,0,1,1
40109108307,40109108101,4,1,3,0,3,0,1,0,2,2
40109108307,40109108106,5,2,3,0,0,2,3,0,1,4
40109108307,40109108107,2,0,2,0,0,2,0,0,0,2
40109108307,40109108109,8,7,1,0,6,2,0,0,4,4
40109108307,40109108110,9,1,5,3,4,1,4,1,2,6
40109108307,40109108113,9,4,3,2,4,2,3,0,4,5
40109108307,40109108114,5,0,3,2,0,1,4,0,1,4
40109108307,40109108201,7,1,5,1,5,0,2,1,0,6
40109108307,40109108203,6,2,3,1,0,2,4,0,0,6
40109108307,40109108204,4,3,1,0,3,1,0,0,1,3
40109108307,40109108206,7,1,4,2,3,2,2,0,2,5
40109108307,40109108207,3,3,0,0,3,0,0,0,1,2
40109108307,40109108208,7,2,4,1,1,1,5,0,1,6
40109108307,40109108213,11,1,8,2,5,1,5,0,2,9
40109108307,40109108215,10,0,7,3,1,0,9,0,0,10
40109108307,40109108216,8,2,6,0,2,3,3,0,3,5
40109108307,40109108217,9,3,6,0,0,3,6,0,2,7
40109108307,40109108218,17,4,11,2,5,1,11,0,2,15
40109108307,40109108219,11,5,6,0,4,4,3,0,4,7
40109108307,40109108220,13,1,9,3,3,3,7,0,2,11
40109108307,40109108221,14,2,12,0,6,3,5,0,3,11
40109108307,40109108301,5,2,3,0,3,1,1,0,3,2
40109108307,40109108302,12,4,4,4,4,1,7,0,2,10
40109108307,40109108303,9,3,3,3,3,1,5,0,2,7
40109108307,40109108304,12,2,10,0,4,3,5,0,0,12
40109108307,40109108307,46,6,27,13,10,15,21,0,5,41
40109108307,40109108309,4,0,2,2,0,4,0,0,0,4
40109108307,40109108310,10,5,5,0,1,3,6,0,0,10
40109108307,40109108313,31,12,15,4,8,18,5,1,4,26
40109108307,40109108314,9,3,6,0,3,3,3,0,1,8
40109108307,40109108315,17,5,9,3,4,4,9,0,7,10
40109108307,40109108316,19,4,10,5,3,8,8,0,5,14
40109108307,40109108317,7,1,4,2,1,1,5,0,1,6
40109108307,40109108318,11,1,9,1,2,1,8,0,2,9
40109108307,40109108402,5,0,4,1,2,1,2,0,1,4
40109108307,40109108403,7,1,4,2,0,5,2,0,1,6
40109108307,40109108404,18,3,11,4,4,9,5,0,4,14
40109108307,40109108504,18,5,7,6,6,4,8,0,9,9
40109108307,40109108506,15,4,9,2,5,6,4,0,1,14
40109108307,40109108507,4,0,2,2,1,0,3,0,1,3
40109108307,40109108508,3,0,0,3,1,0,2,0,0,3
40109108307,40109108511,14,6,6,2,4,5,5,0,2,12
40109108307,40109108512,8,3,2,3,5,1,2,0,2,6
40109108307,40109108513,3,0,3,0,0,0,3,0,0,3
40109108307,40109108514,11,3,6,2,6,3,2,2,1,8
40109108307,40109108515,6,1,0,5,3,1,2,0,2,4
40109108307,40109108519,15,3,8,4,0,3,12,0,0,15
40109108307,40109108520,9,1,3,5,2,3,4,0,3,6
40109108307,40109108523,17,3,13,1,1,6,10,0,3,14
40109108307,40109108524,7,0,5,2,0,0,7,0,0,7
40109108307,40109108525,8,3,3,2,3,1,4,0,1,7
40109108307,40109108526,11,6,4,1,3,4,4,0,2,9
40109108307,40109108527,15,4,11,0,3,4,8,0,1,14
40109108307,40109108528,14,1,9,4,0,8,6,0,5,9
40109108307,40109108529,5,1,4,0,3,0,2,0,0,5
40109108307,40109108530,10,2,8,0,4,1,5,0,2,8
40109108307,40109108601,7,0,5,2,4,2,1,0,0,7
40109108307,40109108603,2,0,1,1,0,1,1,0,1,1
40109108307,40109108701,1,0,1,0,0,0,1,0,0,1
40109108307,40109108703,7,0,7,0,2,2,3,0,0,7
40109108307,40109108704,4,1,3,0,1,0,3,0,0,4
40109108307,40109108706,5,0,2,3,0,4,1,0,0,5
40109108307,40109108707,5,1,3,1,0,0,5,0,1,4
40109108307,40109108709,2,0,2,0,0,1,1,0,0,2
40109108307,40109108801,9,2,6,1,3,1,5,0,1,8
40109108307,40109108802,4,0,2,2,0,0,4,0,0,4
40109108307,40109108803,2,0,1,1,0,1,1,1,0,1
40109108307,40109108804,1,0,1,0,0,0,1,0,0,1
40109108307,40109108900,1,0,1,0,0,1,0,0,0,1
40109108307,40109109001,6,1,1,4,0,6,0,0,1,5
40109108307,40109109003,4,0,3,1,1,0,3,0,0,4
40109108307,40109109004,4,0,4,0,0,4,0,0,0,4
40109108307,40109109201,8,0,7,1,0,4,4,0,3,5
40109108307,40109109202,1,1,0,0,1,0,0,0,1,0
40109108309,40109100300,1,0,1,0,0,1,0,0,0,1
40109108309,40109101000,1,0,0,1,0,1,0,0,0,1
40109108309,40109102300,2,1,1,0,1,1,0,0,0,2
40109108309,40109105904,1,0,1,0,1,0,0,0,1,0
40109108309,40109106501,2,0,2,0,0,2,0,0,0,2
40109108309,40109106706,1,0,1,0,0,0,1,0,0,1
40109108309,40109107101,1,0,1,0,0,1,0,0,0,1
40109108309,40109107209,1,0,0,1,0,0,1,0,0,1
40109108309,40109107707,3,1,2,0,0,2,1,0,1,2
40109108309,40109108003,1,0,1,0,0,1,0,0,0,1
40109108309,40109108107,1,0,0,1,0,1,0,0,0,1
40109108309,40109108110,3,3,0,0,0,3,0,0,0,3
40109108309,40109108201,1,1,0,0,0,1,0,0,0,1
40109108309,40109108203,1,0,0,1,0,1,0,0,0,1
40109108309,40109108215,2,0,2,0,0,2,0,0,0,2
40109108309,40109108218,1,1,0,0,0,0,1,0,0,1
40109108309,40109108220,2,0,2,0,0,0,2,0,0,2
40109108309,40109108302,1,0,1,0,0,1,0,0,0,1
40109108309,40109108303,2,0,2,0,0,0,2,0,0,2
40109108309,40109108309,3,1,0,2,2,1,0,0,0,3
40109108309,40109108310,5,0,5,0,0,4,1,0,0,5
40109108309,40109108316,4,3,1,0,3,1,0,0,0,4
40109108309,40109108318,1,0,1,0,0,1,0,0,0,1
40109108309,40109108504,2,0,0,2,0,2,0,0,0,2
40109108309,40109108515,2,0,2,0,0,2,0,0,0,2
40109108309,40109108520,1,0,0,1,1,0,0,0,0,1
40109108309,40109108528,1,0,1,0,0,1,0,0,0,1
40109108310,40109100100,2,1,0,1,0,2,0,0,0,2
40109108310,40109100200,4,2,1,1,3,0,1,0,0,4
40109108310,40109100300,8,2,0,6,5,3,0,0,0,8
40109108310,40109100400,4,2,1,1,2,2,0,0,0,4
40109108310,40109100500,5,2,3,0,4,1,0,0,0,5
40109108310,40109100800,3,0,3,0,0,3,0,0,0,3
40109108310,40109101200,1,0,0,1,1,0,0,0,0,1
40109108310,40109101300,3,0,3,0,0,3,0,0,0,3
40109108310,40109101400,5,2,3,0,2,3,0,0,0,5
40109108310,40109101500,4,0,4,0,0,3,1,0,0,4
40109108310,40109101600,2,0,0,2,0,0,2,0,0,2
40109108310,40109102000,2,1,1,0,0,2,0,0,0,2
40109108310,40109102100,1,0,1,0,1,0,0,0,0,1
40109108310,40109102200,4,1,1,2,2,1,1,0,1,3
40109108310,40109102300,2,0,0,2,2,0,0,0,0,2
40109108310,40109102400,5,0,4,1,0,4,1,0,0,5
40109108310,40109102500,1,0,1,0,0,1,0,0,0,1
40109108310,40109102700,1,0,1,0,0,1,0,0,0,1
40109108310,40109102800,4,3,1,0,2,1,1,0,0,4
40109108310,40109102900,4,2,2,0,0,4,0,0,0,4
40109108310,40109104300,1,0,0,1,1,0,0,1,0,0
40109108310,40109104400,1,0,1,0,0,1,0,0,0,1
40109108310,40109104500,1,0,1,0,0,1,0,0,0,1
40109108310,40109105100,1,0,1,0,1,0,0,0,0,1
40109108310,40109105201,2,1,1,0,1,1,0,0,0,2
40109108310,40109105202,1,1,0,0,0,1,0,0,0,1
40109108310,40109105500,6,3,3,0,5,1,0,0,0,6
40109108310,40109105700,1,0,1,0,0,1,0,1,0,0
40109108310,40109105800,4,0,4,0,1,3,0,1,0,3
40109108310,40109105903,2,0,2,0,0,2,0,0,0,2
40109108310,40109105905,3,1,2,0,3,0,0,0,0,3
40109108310,40109105907,3,1,2,0,1,2,0,0,0,3
40109108310,40109106000,3,2,0,1,2,1,0,0,0,3
40109108310,40109106301,13,1,12,0,4,9,0,0,1,12
40109108310,40109106302,21,8,10,3,6,13,2,0,0,21
40109108310,40109106303,5,3,2,0,0,5,0,0,1,4
40109108310,40109106401,3,0,0,3,0,2,1,1,0,2
40109108310,40109106403,13,5,6,2,9,2,2,0,0,13
40109108310,40109106501,7,2,3,2,4,2,1,0,2,5
40109108310,40109106503,4,2,2,0,2,2,0,0,0,4
40109108310,40109106601,6,4,2,0,0,3,3,0,0,6
40109108310,40109106602,8,3,2,3,3,4,1,0,0,8
40109108310,40109106604,5,0,5,0,0,3,2,0,0,5
40109108310,40109106606,1,0,1,0,0,0,1,0,0,1
40109108310,40109106607,3,1,1,1,1,2,0,0,0,3
40109108310,40109106608,7,1,5,1,0,5,2,0,0,7
40109108310,40109106609,2,0,0,2,0,2,0,0,0,2
40109108310,40109106610,2,0,2,0,0,0,2,0,0,2
40109108310,40109106702,4,0,1,3,0,4,0,0,0,4
40109108310,40109106704,1,0,1,0,0,1,0,0,0,1
40109108310,40109106706,4,1,3,0,2,0,2,0,0,4
40109108310,40109106707,15,5,4,6,6,5,4,0,3,12
40109108310,40109106708,1,0,1,0,0,1,0,0,0,1
40109108310,40109106801,1,0,1,0,1,0,0,0,0,1
40109108310,40109106803,1,1,0,0,0,1,0,0,0,1
40109108310,40109106804,9,2,3,4,5,3,1,0,2,7
40109108310,40109106902,2,2,0,0,2,0,0,0,0,2
40109108310,40109106903,8,0,5,3,5,3,0,0,0,8
40109108310,40109106906,3,0,2,1,0,2,1,0,0,3
40109108310,40109106907,1,0,1,0,0,1,0,0,0,1
40109108310,40109106909,7,4,3,0,1,4,2,0,0,7
40109108310,40109106911,1,0,1,0,0,1,0,0,1,0
40109108310,40109106912,1,0,0,1,0,0,1,0,0,1
40109108310,40109106914,5,0,4,1,1,3,1,0,0,5
40109108310,40109106915,3,1,2,0,0,3,0,0,0,3
40109108310,40109107001,4,2,2,0,1,3,0,0,0,4
40109108310,40109107104,2,0,0,2,0,2,0,0,0,2
40109108310,40109107207,3,1,2,0,0,3,0,0,0,3
40109108310,40109107209,3,1,0,2,0,1,2,0,0,3
40109108310,40109107211,1,1,0,0,0,1,0,0,0,1
40109108310,40109107213,1,1,0,0,1,0,0,0,0,1
40109108310,40109107214,1,0,1,0,0,1,0,1,0,0
40109108310,40109107215,6,0,6,0,5,1,0,0,0,6
40109108310,40109107217,3,3,0,0,3,0,0,0,0,3
40109108310,40109107220,1,0,1,0,1,0,0,0,0,1
40109108310,40109107223,2,1,1,0,1,1,0,0,0,2
40109108310,40109107302,2,0,2,0,0,2,0,0,0,2
40109108310,40109107303,1,0,1,0,0,1,0,0,0,1
40109108310,40109107306,3,2,1,0,2,1,0,0,1,2
40109108310,40109107401,2,1,1,0,1,1,0,0,0,2
40109108310,40109107403,1,0,0,1,0,1,0,0,0,1
40109108310,40109107404,2,0,2,0,0,1,1,0,0,2
40109108310,40109107405,1,0,1,0,0,1,0,0,0,1
40109108310,40109107604,1,0,1,0,1,0,0,0,1,0
40109108310,40109107607,1,0,0,1,0,1,0,0,0,1
40109108310,40109107703,1,1,0,0,1,0,0,0,0,1
40109108310,40109107707,1,1,0,0,0,1,0,0,0,1
40109108310,40109107801,4,0,3,1,0,4,0,0,0,4
40109108310,40109107806,1,0,1,0,0,1,0,0,0,1
40109108310,40109107807,2,0,0,2,0,2,0,0,2,0
40109108310,40109107808,3,0,2,1,0,2,1,0,0,3
40109108310,40109107810,2,2,0,0,2,0,0,0,0,2
40109108310,40109107900,1,0,0,1,0,1,0,0,0,1
40109108310,40109108003,4,0,4,0,0,2,2,0,0,4
40109108310,40109108008,4,0,4,0,0,4,0,0,0,4
40109108310,40109108010,1,0,0,1,1,0,0,1,0,0
40109108310,40109108011,7,0,6,1,2,4,1,1,0,6
40109108310,40109108101,2,2,0,0,0,2,0,0,2,0
40109108310,40109108106,3,0,1,2,0,0,3,0,0,3
40109108310,40109108107,4,1,3,0,4,0,0,0,0,4
40109108310,40109108109,8,0,8,0,0,5,3,3,0,5
40109108310,40109108110,2,1,1,0,2,0,0,1,0,1
40109108310,40109108113,5,1,2,2,4,1,0,0,1,4
40109108310,40109108114,8,0,6,2,2,6,0,0,0,8
40109108310,40109108201,6,3,3,0,2,4,0,0,1,5
40109108310,40109108203,4,1,1,2,1,3,0,0,0,4
40109108310,40109108204,2,2,0,0,1,1,0,0,0,2
40109108310,40109108206,6,1,5,0,0,2,4,0,0,6
40109108310,40109108208,1,1,0,0,1,0,0,0,0,1
40109108310,40109108213,13,3,6,4,2,4,7,0,0,13
40109108310,40109108215,7,0,3,4,0,0,7,0,0,7
40109108310,40109108216,9,0,9,0,2,2,5,0,1,8
40109108310,40109108217,11,5,2,4,4,5,2,0,2,9
40109108310,40109108218,13,5,5,3,7,2,4,0,2,11
40109108310,40109108219,4,0,3,1,0,0,4,0,0,4
40109108310,40109108220,8,2,5,1,2,3,3,0,0,8
40109108310,40109108221,8,5,2,1,3,4,1,1,0,7
40109108310,40109108301,1,0,1,0,1,0,0,0,0,1
40109108310,40109108302,5,1,3,1,1,4,0,0,0,5
40109108310,40109108303,2,1,0,1,1,1,0,0,0,2
40109108310,40109108304,7,0,7,0,0,1,6,0,0,7
40109108310,40109108307,28,4,5,19,6,12,10,0,0,28
40109108310,40109108309,12,2,9,1,1,10,1,2,0,10
40109108310,40109108310,25,5,14,6,7,10,8,1,0,24
40109108310,40109108313,19,5,13,1,2,16,1,0,0,19
40109108310,40109108314,23,4,18,1,4,18,1,1,0,22
40109108310,40109108315,7,5,2,0,0,3,4,0,0,7
40109108310,40109108316,7,0,4,3,1,0,6,1,0,6
40109108310,40109108317,6,0,5,1,2,2,2,0,0,6
40109108310,40109108318,12,2,3,7,1,7,4,0,0,12
40109108310,40109108402,1,1,0,0,0,1,0,0,0,1
40109108310,40109108403,5,1,2,2,2,2,1,0,1,4
40109108310,40109108404,3,2,0,1,0,2,1,0,1,2
40109108310,40109108504,21,5,11,5,3,12,6,3,2,16
40109108310,40109108506,12,1,10,1,3,4,5,0,0,12
40109108310,40109108507,7,2,2,3,4,2,1,0,2,5
40109108310,40109108511,10,1,6,3,0,3,7,2,0,8
40109108310,40109108512,12,0,5,7,0,6,6,0,0,12
40109108310,40109108513,1,0,0,1,1,0,0,0,0,1
40109108310,40109108514,10,3,4,3,5,2,3,0,0,10
40109108310,40109108515,7,0,3,4,1,2,4,0,0,7
40109108310,40109108519,4,1,1,2,0,2,2,0,0,4
40109108310,40109108520,14,0,5,9,1,5,8,0,0,14
40109108310,40109108521,3,1,1,1,2,0,1,0,0,3
40109108310,40109108523,10,2,5,3,3,3,4,1,0,9
40109108310,40109108524,1,1,0,0,0,1,0,0,0,1
40109108310,40109108525,5,1,4,0,0,4,1,0,0,5
40109108310,40109108526,3,3,0,0,0,3,0,0,0,3
40109108310,40109108527,9,1,5,3,3,1,5,0,2,7
40109108310,40109108528,4,2,2,0,2,2,0,0,0,4
40109108310,40109108529,3,3,0,0,2,1,0,0,0,3
40109108310,40109108530,4,1,3,0,1,0,3,0,1,3
40109108310,40109108601,3,1,0,2,0,3,0,0,2,1
40109108310,40109108703,3,2,0,1,1,2,0,0,0,3
40109108310,40109108708,1,1,0,0,1,0,0,0,0,1
40109108310,40109108802,1,0,1,0,0,0,1,0,0,1
40109108310,40109108900,1,0,0,1,0,0,1,0,0,1
40109108310,40109109003,1,0,1,0,0,0,1,0,0,1
40109108310,40109109201,5,0,3,2,0,0,5,0,0,5
40109108310,40109109202,5,0,2,3,0,2,3,0,2,3
40109108313,40109100100,2,0,2,0,1,1,0,2,0,0
40109108313,40109100200,1,0,1,0,0,1,0,0,0,1
40109108313,40109100400,2,0,2,0,0,2,0,0,0,2
40109108313,40109100700,2,2,0,0,0,2,0,0,0,2
40109108313,40109100800,3,0,3,0,1,0,2,0,0,3
40109108313,40109101000,2,0,2,0,1,1,0,0,0,2
40109108313,40109101900,3,1,2,0,1,1,1,0,0,3
40109108313,40109102000,1,0,1,0,0,1,0,0,1,0
40109108313,40109102100,1,0,1,0,0,1,0,0,0,1
40109108313,40109102200,2,1,1,0,1,1,0,0,1,1
40109108313,40109102300,2,2,0,0,0,2,0,0,0,2
40109108313,40109102800,2,1,1,0,1,1,0,0,0,2
40109108313,40109103300,2,2,0,0,2,0,0,1,0,1
40109108313,40109103602,1,1,0,0,1,0,0,0,0,1
40109108313,40109104700,2,0,2,0,2,0,0,0,0,2
40109108313,40109105100,2,1,1,0,1,0,1,0,1,1
40109108313,40109105201,2,2,0,0,2,0,0,0,0,2
40109108313,40109105600,1,0,1,0,0,1,0,0,0,1
40109108313,40109105800,1,1,0,0,1,0,0,0,0,1
40109108313,40109105906,1,0,0,1,0,1,0,0,0,1
40109108313,40109106000,1,1,0,0,1,0,0,0,0,1
40109108313,40109106100,1,0,1,0,0,0,1,0,0,1
40109108313,40109106301,11,8,1,2,4,7,0,0,0,11
40109108313,40109106302,12,3,6,3,1,9,2,0,1,11
40109108313,40109106403,3,0,0,3,0,1,2,0,0,3
40109108313,40109106501,1,0,1,0,0,1,0,0,0,1
40109108313,40109106601,3,2,1,0,0,3,0,0,0,3
40109108313,40109106604,3,3,0,0,1,2,0,0,0,3
40109108313,40109106606,4,1,3,0,0,4,0,0,1,3
40109108313,40109106607,6,2,3,1,4,2,0,0,0,6
40109108313,40109106608,1,1,0,0,1,0,0,0,0,1
40109108313,40109106610,4,4,0,0,4,0,0,0,0,4
40109108313,40109106702,2,0,0,2,0,2,0,0,0,2
40109108313,40109106704,1,1,0,0,0,1,0,0,0,1
40109108313,40109106705,2,1,1,0,1,1,0,0,1,1
40109108313,40109106706,8,2,5,1,4,4,0,0,2,6
40109108313,40109106707,4,2,2,0,1,3,0,0,1,3
40109108313,40109106802,2,0,2,0,2,0,0,0,0,2
40109108313,40109106803,1,0,0,1,0,0,1,0,1,0
40109108313,40109106804,1,1,0,0,1,0,0,0,1,0
40109108313,40109106902,6,3,1,2,3,2,1,0,1,5
40109108313,40109106903,1,0,1,0,0,1,0,0,0,1
40109108313,40109106906,2,0,1,1,1,1,0,0,0,2
