"work_tract","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate"
"40143007304",1073,323,520,230,453,379,241,0,0,0,32,18,14,344,0,0,12,7,11,5,31,0,335,5,196,18,45,811,142,70,20,1,29,991,82,94,243,255,158,400,673,0,0,0,0,0,0,0,0,0,0,443760218
"40143007305",763,279,353,131,316,331,116,0,0,0,20,14,8,118,1,0,54,20,56,0,68,0,140,1,215,48,0,594,83,42,10,1,33,642,121,76,167,148,93,335,428,0,0,0,0,0,0,0,0,0,0,625298489
"40143007306",1130,311,619,200,405,426,299,0,0,0,15,81,87,195,0,35,32,32,68,0,11,0,224,0,280,27,43,852,145,62,29,0,42,991,139,148,236,265,170,586,544,0,0,0,0,0,0,0,0,0,0,262221947
"40143007308",421,116,220,85,117,173,131,0,5,0,52,129,9,56,11,34,14,0,0,0,28,0,9,5,30,39,0,338,24,28,10,0,21,387,34,37,100,103,65,275,146,0,0,0,0,0,0,0,0,0,0,221880109
"40143007309",1373,238,850,285,214,487,672,0,14,0,240,158,129,65,60,1,1,0,20,6,6,0,220,330,37,86,0,1030,165,99,39,0,40,1286,87,154,379,413,189,1003,370,0,0,0,0,0,0,0,0,0,0,282392866
"40143007310",470,166,225,79,199,139,132,0,1,0,122,11,21,66,0,0,12,3,30,0,8,0,18,0,146,32,0,350,54,33,16,1,16,424,46,44,104,102,54,281,189,0,0,0,0,0,0,0,0,0,0,322734704
"40143007311",522,125,300,97,127,191,204,0,0,0,13,181,89,44,24,0,8,12,14,0,25,14,19,12,51,16,0,392,67,26,20,0,17,469,53,71,131,127,68,307,215,0,0,0,0,0,0,0,0,0,0,242051028
"40143007312",1758,351,1048,359,157,1170,431,0,0,0,31,0,0,69,0,267,4,788,9,0,482,9,83,0,16,0,0,1244,310,89,56,1,58,1638,120,142,468,474,323,596,1162,0,0,0,0,0,0,0,0,0,0,262221947
"40143007402",2720,509,1532,679,384,809,1527,0,0,60,93,1286,2,116,3,66,85,14,92,29,41,2,210,4,204,73,340,2142,181,162,154,5,76,2573,147,237,694,781,499,1821,899,0,0,0,0,0,0,0,0,0,0,1028716869
"40143007407",3128,1413,1193,522,1613,1102,413,0,0,0,61,5,10,1285,2,56,46,7,93,2,119,5,82,18,1298,39,0,2531,242,151,67,2,135,2856,272,271,562,553,329,1504,1624,0,0,0,0,0,0,0,0,0,0,423589299
"40143007408",1186,469,520,197,421,524,241,0,0,0,42,243,75,308,6,0,28,2,18,0,14,0,87,0,338,25,0,928,94,63,39,1,61,1101,85,125,235,236,121,707,479,0,0,0,0,0,0,0,0,0,0,201709190
"40143007409",4434,1072,2423,939,827,1662,1945,0,0,0,440,833,613,946,43,38,147,14,231,24,344,9,15,20,323,394,0,3621,297,277,96,1,142,4115,319,439,1145,1153,625,2961,1473,0,0,0,0,0,0,0,0,0,0,584956651
"40143007410",4219,1897,1777,545,1870,1639,710,0,8,0,201,6,0,1582,0,30,13,97,231,31,876,56,13,16,1041,18,0,3143,600,201,80,5,190,3772,447,434,748,753,387,2311,1908,0,0,0,0,0,0,0,0,0,0,383247461
"40143007411",3205,1156,1471,578,1050,1324,831,0,1,0,4,9,14,482,0,93,50,119,51,0,174,2,1081,0,1104,21,0,2499,342,146,96,4,118,2875,330,262,565,707,515,1363,1842,0,0,0,0,0,0,0,0,0,0,242051028
"40143007412",683,248,342,93,302,283,98,0,4,0,1,1,13,74,0,5,10,0,6,0,186,0,176,0,197,10,0,513,95,37,17,0,21,612,71,58,135,149,93,251,432,0,0,0,0,0,0,0,0,0,0,262221947
"40143007413",1064,488,456,120,559,336,169,0,0,0,8,30,7,42,14,0,24,13,62,424,24,2,149,0,247,18,0,871,94,40,24,0,35,968,96,67,189,187,133,405,659,0,0,0,0,0,0,0,0,0,0,403418380
"40143007414",1582,404,885,293,263,546,773,0,0,0,145,267,244,311,7,138,19,28,67,0,29,22,111,12,165,17,0,1320,85,90,30,2,55,1493,89,141,337,417,283,977,605,0,0,0,0,0,0,0,0,0,0,262221947
"40143007415",2533,669,1321,543,568,1159,806,0,0,0,550,579,207,144,57,7,16,15,86,6,200,33,128,2,335,168,0,1997,173,154,106,5,98,2290,243,283,652,589,340,1545,988,0,0,0,0,0,0,0,0,0,0,322734704
"40143007503",3623,490,2116,1017,821,1023,1779,0,0,16,68,47,3,83,0,0,3,0,2,0,70,3121,142,22,5,41,0,3136,145,174,47,5,116,3456,167,233,796,1086,1018,939,2684,0,0,0,0,0,0,0,0,0,0,342905623
"40143007506",1715,413,972,330,412,532,771,7,313,47,222,149,88,45,12,12,3,0,10,32,117,8,385,2,61,30,172,1417,107,114,19,1,57,1613,102,165,445,426,266,1158,557,0,0,0,0,0,0,0,0,0,0,322734704
"40143007507",544,209,230,105,204,207,133,0,0,0,13,6,14,71,0,0,55,5,36,0,19,0,180,0,137,8,0,455,30,31,10,1,17,515,29,30,108,110,87,210,334,0,0,0,0,0,0,0,0,0,0,363076542
"40143007508",1424,408,737,279,419,578,427,0,0,0,70,11,57,79,1,1,9,7,58,0,208,1,811,0,73,38,0,1145,98,88,39,3,51,1351,73,120,276,361,259,406,1018,0,0,0,0,0,0,0,0,0,0,625298489
"40143007510",404,125,199,80,154,184,66,0,0,0,23,0,2,185,0,0,63,9,4,0,20,0,24,0,61,13,0,329,25,27,7,0,16,373,31,35,98,93,53,187,217,0,0,0,0,0,0,0,0,0,0,322734704
"40143007511",391,151,175,65,147,183,61,2,0,0,16,0,26,218,4,0,1,3,7,0,66,0,0,28,0,19,1,323,23,25,5,1,14,367,24,27,99,80,34,212,179,0,0,0,0,0,0,0,0,0,0,242051028
"40143007512",568,236,235,97,283,215,70,0,0,0,22,0,4,107,1,0,22,8,24,3,30,0,63,0,249,35,0,438,70,28,10,0,22,517,51,59,99,102,72,226,342,0,0,0,0,0,0,0,0,0,0,363076542
"40143007513",404,65,207,132,106,159,139,3,0,0,33,0,7,4,4,26,3,1,15,0,12,158,55,75,0,8,0,334,34,21,6,0,9,373,31,29,97,106,107,196,208,0,0,0,0,0,0,0,0,0,0,584956651
"40143007515",580,258,221,101,291,199,90,0,3,0,20,3,22,12,0,261,30,5,20,0,161,0,8,0,18,17,0,482,44,24,6,2,22,549,31,44,99,100,79,295,285,0,0,0,0,0,0,0,0,0,0,504272975
"40143007516",232,52,135,45,55,78,99,15,0,0,34,0,33,8,4,0,3,21,27,1,46,0,12,19,0,9,0,193,8,14,9,0,8,215,17,19,53,70,38,146,86,0,0,0,0,0,0,0,0,0,0,423589299
"40143007518",565,190,269,106,226,221,118,0,0,0,11,16,5,32,0,3,20,1,53,0,17,19,286,10,19,73,0,424,68,39,9,0,25,537,28,29,99,136,111,163,402,0,0,0,0,0,0,0,0,0,0,383247461
"40143007519",670,284,286,100,336,223,111,0,0,0,43,0,3,101,3,4,37,2,35,0,24,21,119,112,137,29,0,548,53,30,21,0,18,629,41,46,104,143,93,279,391,0,0,0,0,0,0,0,0,0,0,242051028
"40143007520",241,59,123,59,79,98,64,9,4,0,30,0,5,11,0,1,3,5,7,0,27,0,39,94,0,6,0,194,14,18,3,1,11,212,29,31,43,70,38,137,104,0,0,0,0,0,0,0,0,0,0,423589299
"40143007522",432,159,185,88,178,213,41,0,0,0,2,0,8,352,0,0,34,1,6,0,0,0,4,0,23,2,0,325,36,48,7,0,16,397,35,49,90,94,40,180,252,0,0,0,0,0,0,0,0,0,0,181538271
"40143007523",387,94,213,80,135,105,147,0,2,0,92,0,9,14,3,3,0,1,27,0,220,3,6,0,4,3,0,314,33,17,10,5,8,244,143,80,77,84,52,269,118,0,0,0,0,0,0,0,0,0,0,282392866
"40143007524",2111,594,1119,398,674,817,620,0,0,2,44,6,20,160,3,12,28,14,60,0,57,87,1067,167,345,39,0,1652,228,100,64,2,65,1960,151,187,430,534,366,668,1443,0,0,0,0,0,0,0,0,0,0,302563785
"40143007608",184,51,102,31,51,97,36,0,0,0,0,0,0,13,0,27,4,9,7,0,6,0,107,0,0,11,0,121,40,11,6,0,6,170,14,13,47,45,28,78,106,0,0,0,0,0,0,0,0,0,0,121025514
"40143007609",3655,831,1984,840,889,1312,1454,0,146,311,16,11,42,270,19,21,109,48,558,41,552,256,927,30,183,114,1,2784,491,191,54,5,130,3444,211,285,802,971,766,1608,2047,0,0,0,0,0,0,0,0,0,0,423589299
"40143007611",605,214,255,136,192,220,193,0,4,0,0,77,3,10,0,1,16,26,18,0,75,0,14,293,68,0,0,508,30,21,25,0,21,559,46,40,120,119,112,358,247,0,0,0,0,0,0,0,0,0,0,201709190
"40143007612",1790,371,886,533,497,669,624,0,7,0,29,37,35,70,0,39,72,6,94,0,8,676,306,0,255,156,0,1385,230,83,35,0,57,1697,93,159,395,457,408,754,1036,0,0,0,0,0,0,0,0,0,0,363076542
"40143007613",4325,682,2427,1216,662,1042,2621,0,356,0,30,1,70,5,474,3,670,85,323,610,416,0,1145,1,40,94,2,3565,347,180,92,2,139,4097,228,310,878,1280,1175,2009,2316,0,0,0,0,0,0,0,0,0,0,504272975
"40143007614",1040,262,536,242,269,394,377,1,87,3,26,5,13,30,16,104,56,24,107,4,46,25,252,0,218,23,0,833,93,48,29,0,37,975,65,74,213,271,220,440,600,0,0,0,0,0,0,0,0,0,0,342905623
"40143007615",11766,2768,6253,2745,1820,4639,5307,0,185,0,8,46,24,89,367,118,52,269,135,211,417,0,9502,3,306,34,0,9303,1069,578,398,7,411,11034,732,767,2274,3343,2614,3376,8390,0,0,0,0,0,0,0,0,0,0,201709190
"40143007616",3186,759,1739,688,983,1104,1099,0,9,0,202,35,151,329,2,17,431,18,581,92,329,28,483,28,394,57,0,2464,362,185,69,0,106,2973,213,239,717,844,627,1461,1725,0,0,0,0,0,0,0,0,0,0,625298489
"40143007617",7419,2614,3257,1548,2950,2374,2095,0,0,1,14,0,57,3127,0,47,67,62,46,83,149,2718,279,39,661,69,0,5764,783,357,220,7,288,6783,636,621,1421,1534,1229,2374,5045,0,0,0,0,0,0,0,0,0,0,403418380
"40143007618",2191,1066,844,281,1017,838,336,0,0,0,14,25,61,654,0,7,39,84,41,53,52,6,33,0,1060,62,0,1702,227,101,86,1,74,1965,226,190,377,339,219,965,1226,0,0,0,0,0,0,0,0,0,0,363076542
"40143007619",919,276,463,180,381,344,194,0,9,0,18,2,20,260,12,0,60,1,82,13,11,0,197,9,146,79,0,703,99,55,20,2,40,852,67,98,199,213,133,398,521,0,0,0,0,0,0,0,0,0,0,564785732
"40143007620",1695,412,875,408,406,616,673,0,11,0,10,406,35,259,212,19,47,64,114,4,42,44,231,0,168,29,0,1342,138,121,30,1,63,1603,92,122,415,454,292,948,747,0,0,0,0,0,0,0,0,0,0,645469408
"40143007624",1079,309,527,243,368,460,251,155,21,0,129,48,58,99,0,1,46,27,37,0,85,1,50,0,222,100,0,911,57,59,16,2,34,990,89,96,278,234,162,684,395,0,0,0,0,0,0,0,0,0,0,342905623
"40143007625",4234,1139,2126,969,781,2045,1408,0,0,0,46,123,17,301,7,109,66,144,264,0,598,13,828,1354,298,66,0,2984,422,560,88,4,176,3896,338,411,941,1045,698,1895,2339,0,0,0,0,0,0,0,0,0,0,584956651
"40143007629",1014,263,549,202,202,410,402,0,0,0,21,7,14,402,0,13,104,11,70,1,68,19,170,14,47,53,0,878,48,40,27,1,20,956,58,83,242,241,185,552,462,0,0,0,0,0,0,0,0,0,0,423589299
"40143007630",1260,407,647,206,311,461,488,0,0,0,18,2,26,756,5,0,49,21,23,0,75,10,175,14,79,7,0,1054,73,71,24,1,37,1186,74,101,250,306,196,736,524,0,0,0,0,0,0,0,0,0,0,625298489
"40143007631",844,221,421,202,235,298,311,0,21,0,18,1,48,45,0,2,174,57,131,0,50,27,83,28,139,20,0,712,36,57,18,0,21,798,46,51,149,223,200,361,483,0,0,0,0,0,0,0,0,0,0,564785732
"40143007632",1019,200,583,236,190,315,514,0,6,0,26,0,6,104,14,13,159,36,90,4,82,232,49,13,64,121,0,866,43,43,36,1,30,965,54,69,204,248,298,395,624,0,0,0,0,0,0,0,0,0,0,383247461
"40143007633",764,214,377,173,233,289,242,0,5,0,17,2,13,98,0,1,51,4,221,1,33,4,115,3,130,66,0,663,30,32,17,2,20,722,42,58,119,190,183,259,505,0,0,0,0,0,0,0,0,0,0,383247461
"40143007634",2524,1061,1163,300,951,1186,387,0,0,0,16,7,8,425,0,62,50,45,97,0,1179,3,104,3,472,53,0,1944,307,124,55,3,91,2325,199,199,433,495,336,1010,1514,0,0,0,0,0,0,0,0,0,0,423589299
"40143007635",1805,669,846,290,661,703,441,0,56,0,70,41,75,246,29,1,124,41,135,2,203,46,102,2,518,114,0,1482,132,81,48,0,62,1674,131,155,347,338,296,824,981,0,0,0,0,0,0,0,0,0,0,867349517
"40143007636",2480,981,1080,419,1091,1017,372,4,13,0,26,14,18,1095,0,101,54,55,95,0,88,7,141,366,258,145,0,2065,152,124,47,0,92,2326,154,180,505,500,314,1068,1412,0,0,0,0,0,0,0,0,0,0,524443894
"40143007637",573,117,320,136,103,160,310,0,7,0,3,1,26,31,1,0,87,15,213,2,36,0,92,4,48,7,0,512,26,18,6,0,11,550,23,36,126,168,126,310,263,0,0,0,0,0,0,0,0,0,0,847178598
"40143007638",471,116,262,93,112,197,162,25,9,0,19,8,18,20,1,10,22,10,80,0,92,0,99,30,0,28,0,394,24,31,11,0,11,435,36,51,88,104,112,196,275,0,0,0,0,0,0,0,0,0,0,625298489
"40143007639",1095,405,468,222,439,441,215,0,0,0,8,4,10,237,0,0,36,46,94,34,55,35,96,64,372,4,0,892,97,36,21,1,48,995,100,128,198,224,140,477,618,0,0,0,0,0,0,0,0,0,0,564785732
"40143007641",3180,825,1682,673,509,1295,1376,0,512,0,0,156,44,513,213,93,73,115,118,0,941,0,115,0,272,15,0,2501,331,166,67,3,112,2966,214,269,761,767,558,1716,1464,0,0,0,0,0,0,0,0,0,0,201709190
"40143007642",448,125,234,89,126,183,139,0,0,42,12,0,0,14,1,32,37,24,19,0,130,0,34,0,99,4,0,343,45,28,17,1,14,409,39,46,85,107,85,230,218,0,0,0,0,0,0,0,0,0,0,161367352
"40143007701",963,328,463,172,281,382,300,0,17,1,39,96,43,337,193,0,23,6,12,1,20,0,34,0,122,19,0,767,72,69,12,1,42,892,71,74,231,236,94,598,365,0,0,0,0,0,0,0,0,0,0,584956651
"40143007702",1688,426,881,381,456,628,604,0,20,0,366,54,107,159,24,6,45,1,23,0,44,325,194,7,227,20,66,1396,97,108,30,2,55,1536,152,200,391,376,295,809,879,0,0,0,0,0,0,0,0,0,0,1290938816
"40143007801",1369,224,846,299,199,507,663,42,0,0,48,78,24,54,11,53,129,6,20,0,11,597,133,0,35,13,115,1158,41,102,16,0,52,1314,55,129,316,382,318,519,850,0,0,0,0,0,0,0,0,0,0,524443894
"40143007802",1107,257,594,256,285,489,333,10,7,0,286,90,49,209,8,6,12,2,180,14,69,0,5,4,47,109,0,915,74,71,14,2,31,981,126,137,272,282,159,708,399,0,0,0,0,0,0,0,0,0,0,847178598
"40143007900",116,35,57,24,69,38,9,0,1,0,0,0,0,35,0,6,2,0,0,0,31,0,15,0,24,2,0,64,46,3,0,0,3,112,4,11,23,30,17,60,56,0,0,0,0,0,0,0,0,0,0,302563785
"40143008001",231,67,109,55,62,119,50,0,0,0,0,6,0,61,14,0,0,0,0,0,0,29,121,0,0,0,0,94,110,15,0,1,11,216,15,28,52,63,21,65,166,0,0,0,0,0,0,0,0,0,0,181538271
"40143008002",424,72,219,133,122,171,131,0,0,0,0,0,3,14,0,0,0,0,7,0,0,140,202,0,58,0,0,232,151,13,15,0,13,404,20,37,101,128,86,131,293,0,0,0,0,0,0,0,0,0,0,221880109
"40143008200",596,165,273,158,202,249,145,0,0,0,20,13,104,47,1,0,7,47,1,0,25,227,4,0,93,7,0,498,45,24,13,0,16,529,67,79,147,117,88,388,208,0,0,0,0,0,0,0,0,0,0,282392866
"40143008300",972,252,468,252,274,507,191,0,0,0,3,157,48,675,15,0,11,8,0,0,6,0,8,0,29,12,0,763,78,71,19,0,41,914,58,104,286,228,102,531,441,0,0,0,0,0,0,0,0,0,0,242051028
"40143008400",600,179,295,126,174,293,133,0,0,0,1,9,45,82,0,1,19,8,6,0,160,0,143,35,17,74,0,461,76,33,8,1,21,526,74,74,142,126,79,281,319,0,0,0,0,0,0,0,0,0,0,302563785
"40143008501",1378,318,785,275,381,508,489,0,0,0,68,55,27,345,0,199,12,10,8,6,28,4,328,1,142,11,134,1042,194,65,31,0,46,1262,116,140,318,360,242,770,608,0,0,0,0,0,0,0,0,0,0,403418380
"40143008502",4465,936,2354,1175,1146,1774,1545,0,0,0,59,391,246,917,267,100,21,33,157,48,212,531,473,63,738,104,105,3571,405,259,85,0,145,4117,348,454,1079,1154,842,2462,2003,0,0,0,0,0,0,0,0,0,0,766494922
"40143008600",5842,1702,2996,1144,1727,1952,2163,0,1,0,362,7,275,1355,2,71,800,103,671,137,231,149,554,82,803,234,5,4620,600,294,138,8,182,5496,346,476,1149,1384,1131,2517,3325,0,0,0,0,0,0,0,0,0,0,463931137
"40143008700",2953,740,1549,664,714,1054,1185,1,224,0,76,0,22,154,35,0,327,21,449,249,727,90,430,0,75,73,0,2256,373,172,45,0,107,2789,164,252,599,722,640,1429,1524,0,0,0,0,0,0,0,0,0,0,584956651
"40143008800",225,33,128,64,30,123,72,0,0,0,35,47,39,41,7,0,0,0,0,4,44,0,8,0,0,0,0,178,15,10,7,1,14,197,28,41,56,62,33,158,67,0,0,0,0,0,0,0,0,0,0,161367352
"40143008900",843,156,476,211,110,401,332,0,0,0,232,70,36,25,9,1,12,0,13,0,138,0,268,0,14,25,0,667,59,59,29,0,29,762,81,107,202,230,148,444,399,0,0,0,0,0,0,0,0,0,0,262221947
"40143009003",15816,3194,9206,3416,2346,5589,7881,0,12,171,2337,4107,1658,1026,833,70,529,147,761,869,1037,5,1201,108,276,669,0,12580,1242,990,462,15,527,14370,1446,1816,4092,4200,2514,10661,5155,0,0,0,0,0,0,0,0,0,0,1149742383
"40143009004",3455,1058,1794,603,768,1996,691,0,0,0,51,43,92,468,4,23,32,23,122,0,2162,66,138,0,188,43,0,2434,677,187,30,3,124,3234,221,327,782,851,437,1505,1950,0,0,0,0,0,0,0,0,0,0,403418380
"40143009006",476,174,201,101,211,173,92,0,0,0,10,21,4,142,0,14,74,1,17,0,35,5,14,0,139,0,0,389,42,13,20,1,11,413,63,47,89,107,59,212,264,0,0,0,0,0,0,0,0,0,0,363076542
"40143009007",290,66,170,54,103,116,71,0,0,0,10,0,0,94,2,0,2,20,28,0,10,82,12,0,29,1,0,230,25,14,8,2,11,261,29,25,76,77,46,165,125,0,0,0,0,0,0,0,0,0,0,423589299
"40143009008",10742,2233,6166,2343,1809,4457,4476,0,13,46,207,525,272,285,3,1246,1356,99,913,218,3192,190,1755,14,208,91,109,7929,1683,566,182,7,375,10052,690,857,2354,2979,2319,4903,5839,0,0,0,0,0,0,0,0,0,0,665640327
"40143009009",2333,544,1321,468,346,1221,766,0,2,0,15,3,33,170,4,1,0,23,16,328,146,1,29,33,0,5,1524,1658,318,230,35,1,91,2195,138,188,518,660,423,789,1544,0,0,0,0,0,0,0,0,0,0,544614813
"40143009101",192,75,89,28,70,82,40,0,15,5,0,0,0,74,4,0,6,0,0,0,2,40,40,0,6,0,0,109,58,17,3,0,5,183,9,22,47,39,9,85,107,0,0,0,0,0,0,0,0,0,0,181538271
"40143009104",400,67,218,115,107,135,158,0,55,0,78,133,0,18,1,0,29,82,0,0,2,0,2,0,0,0,0,331,30,23,4,1,11,371,29,61,113,120,39,316,84,0,0,0,0,0,0,0,0,0,0,322734704
"40143009200",2696,752,1421,523,720,853,1123,0,0,0,80,939,23,307,22,44,61,25,28,164,207,12,213,25,372,47,127,2199,171,205,30,2,89,2515,181,272,665,670,337,1803,893,0,0,0,0,0,0,0,0,0,0,786665841
"40143009300",2708,611,1384,713,691,1119,898,0,3,20,33,367,104,645,0,2,86,6,33,8,22,867,292,0,166,54,0,2225,157,198,23,5,100,2577,131,228,703,690,476,1177,1531,0,0,0,0,0,0,0,0,0,0,584956651
"40143009401",701,222,328,151,279,292,130,0,13,5,48,15,5,69,5,6,40,35,35,0,21,51,125,19,181,28,0,577,48,45,4,0,27,670,31,54,164,156,105,299,402,0,0,0,0,0,0,0,0,0,0,625298489
"40143009402",402,100,222,80,89,167,146,0,39,0,59,93,5,30,4,0,3,1,13,0,24,20,110,1,0,0,0,306,39,29,8,0,20,378,24,35,100,97,70,219,183,0,0,0,0,0,0,0,0,0,0,463931137
"40143009500",327,77,178,72,82,129,116,2,0,17,122,65,13,56,13,0,0,2,8,0,10,0,14,0,0,5,0,283,11,22,3,0,8,294,33,42,92,75,41,234,93,0,0,0,0,0,0,0,0,0,0,705982165
"40143011100",15662,2067,8992,4603,1360,3391,10911,0,23,0,184,3418,1466,108,7708,73,0,82,110,9,1715,15,31,271,191,151,107,12347,1633,783,350,17,532,14762,900,1396,4858,4765,2576,12090,3572,0,0,0,0,0,0,0,0,0,0,564785732
"40145030101",1283,224,706,353,344,596,343,5,0,16,58,12,1,170,2,4,77,2,30,2,3,286,97,1,49,28,440,985,65,176,5,0,52,1231,52,103,389,348,219,504,779,0,0,0,0,0,0,0,0,0,0,806836760
"40145030102",1353,337,682,334,412,646,295,0,0,44,8,191,0,360,38,0,23,8,64,0,9,3,341,0,208,35,21,1006,97,151,23,3,73,1264,89,135,358,348,175,624,729,0,0,0,0,0,0,0,0,0,0,948033193
"40145030201",79,12,42,25,19,44,16,0,0,0,48,0,3,13,1,0,0,0,0,0,0,0,0,11,0,3,0,67,2,10,0,0,0,72,7,17,24,21,5,55,24,0,0,0,0,0,0,0,0,0,0,201709190
"40145030202",192,45,98,49,69,77,46,7,0,5,8,2,9,18,0,1,0,5,2,0,7,72,0,0,56,0,0,139,6,34,2,0,11,184,8,16,47,51,33,75,117,0,0,0,0,0,0,0,0,0,0,363076542
"40145030300",81,11,34,36,31,38,12,5,1,0,9,0,0,3,0,0,1,46,3,0,0,0,4,0,3,6,0,70,4,3,0,0,4,79,2,7,19,29,15,37,44,0,0,0,0,0,0,0,0,0,0,161367352
"40145030402",160,38,78,44,24,46,90,0,0,0,97,30,1,0,0,0,2,4,13,0,1,0,0,0,0,12,0,134,7,7,3,0,9,122,38,21,43,40,18,127,33,0,0,0,0,0,0,0,0,0,0,403418380
"40145030403",498,143,252,103,115,193,190,0,0,0,110,126,5,11,4,3,0,0,3,0,7,0,53,0,65,111,0,404,32,40,9,0,13,441,57,73,121,105,56,359,139,0,0,0,0,0,0,0,0,0,0,221880109
"40145030405",99,25,61,13,20,34,45,0,0,0,20,1,8,0,6,29,4,0,7,0,15,0,8,0,0,1,0,79,11,6,1,0,2,86,13,11,26,20,17,63,36,0,0,0,0,0,0,0,0,0,0,342905623
"40145030406",103,18,58,27,25,39,39,0,0,0,6,2,4,2,5,0,3,1,6,0,56,0,5,0,13,0,0,72,13,6,4,1,7,92,11,10,32,30,13,54,49,0,0,0,0,0,0,0,0,0,0,403418380
"40145030502",2192,624,1187,381,317,646,1229,0,0,0,291,1354,66,89,0,2,8,2,47,0,3,211,37,0,57,25,0,1756,108,189,43,1,95,2045,147,213,463,576,316,1586,606,0,0,0,0,0,0,0,0,0,0,463931137
"40145030505",157,60,57,40,72,56,29,0,0,0,5,3,12,7,0,0,1,0,15,0,17,0,3,84,10,0,0,129,11,6,4,0,7,147,10,16,39,25,17,97,60,0,0,0,0,0,0,0,0,0,0,242051028
"40145030506",401,133,185,83,126,181,94,0,0,0,76,43,25,207,1,13,4,9,0,0,0,0,3,0,13,7,0,329,23,33,2,0,14,371,30,44,88,81,55,251,150,0,0,0,0,0,0,0,0,0,0,262221947
"40145030507",15,2,9,4,6,6,3,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,1,0,0,0,0,14,0,1,0,0,0,14,1,0,6,2,5,3,12,0,0,0,0,0,0,0,0,0,0,40341838
"40145030508",91,12,46,33,20,34,37,0,1,0,29,0,5,7,3,3,1,2,10,2,26,0,1,1,0,0,0,71,7,6,4,0,3,84,7,12,25,23,19,67,24,0,0,0,0,0,0,0,0,0,0,443760218
"40145030509",170,32,90,48,36,74,60,1,4,0,22,6,11,0,0,1,6,11,11,0,71,7,10,0,0,9,0,150,8,8,0,0,4,159,11,17,35,35,51,99,71,0,0,0,0,0,0,0,0,0,0,524443894
"40145030510",110,24,61,25,35,46,29,6,0,24,21,3,0,13,1,3,0,0,10,0,4,0,3,0,12,10,0,94,3,10,1,0,2,107,3,11,31,27,17,70,40,0,0,0,0,0,0,0,0,0,0,363076542
"40145030511",97,18,51,28,19,52,26,0,0,0,42,0,11,32,1,0,2,0,0,0,7,0,0,0,0,2,0,81,4,5,2,0,5,85,12,18,23,25,13,62,35,0,0,0,0,0,0,0,0,0,0,242051028
"40145030512",758,253,342,163,279,329,150,0,0,27,111,80,13,291,14,3,9,3,22,1,14,0,24,12,111,23,0,618,38,62,6,0,34,704,54,89,180,153,83,396,362,0,0,0,0,0,0,0,0,0,0,342905623
"40145030601",746,137,415,194,112,319,315,0,56,0,76,237,63,42,131,0,11,2,6,0,25,0,4,0,43,50,0,607,35,62,10,2,30,694,52,77,220,211,101,591,155,0,0,0,0,0,0,0,0,0,0,645469408
"40145030602",1064,329,524,211,380,461,223,1,3,8,103,58,15,211,4,6,56,6,22,0,23,0,192,4,200,48,104,853,48,101,11,0,51,1009,55,120,242,234,139,494,570,0,0,0,0,0,0,0,0,0,0,1210255140
"40145030798",254,38,134,82,72,92,90,22,10,5,27,26,6,16,6,0,0,0,16,0,6,71,27,2,4,9,1,209,17,22,0,0,6,232,22,39,76,66,35,133,121,0,0,0,0,0,0,0,0,0,0,524443894
"40145030800",677,87,414,176,153,227,297,5,0,0,28,1,2,12,2,2,8,0,2,0,23,420,103,1,48,20,0,524,18,98,3,0,34,640,37,50,161,217,162,224,453,0,0,0,0,0,0,0,0,0,0,504272975
"40147000100",7,3,2,2,2,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,1,0,5,2,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,60512757
"40147000200",984,196,549,239,217,368,399,0,34,39,204,71,31,47,0,0,6,4,87,0,41,0,103,16,41,197,63,810,38,81,18,0,37,928,56,114,283,256,135,618,366,0,0,0,0,0,0,0,0,0,0,1028716869
"40147000300",6972,1288,3958,1726,652,1372,4948,5,4182,127,74,64,2,141,3,74,446,31,403,198,195,12,217,103,249,128,318,5877,215,431,183,4,262,6696,276,490,1561,1961,1672,3889,3083,0,0,0,0,0,0,0,0,0,0,1734699034
"40147000400",1936,536,979,421,674,809,453,0,0,17,132,13,32,273,176,14,11,12,44,16,443,15,344,0,255,103,36,1525,96,204,14,2,95,1834,102,216,504,468,212,947,989,0,0,0,0,0,0,0,0,0,0,1008545950
"40147000500",2169,587,1096,486,564,894,711,0,0,0,14,4,3,394,2,9,70,8,49,0,45,0,1175,13,364,19,0,1796,82,154,38,1,98,2064,105,145,467,573,397,674,1495,0,0,0,0,0,0,0,0,0,0,625298489
"40147000600",2921,883,1390,648,1026,1253,642,0,20,0,53,241,17,801,4,71,104,141,87,0,164,202,427,15,348,216,10,2334,181,241,33,2,130,2762,159,261,695,673,409,1277,1644,0,0,0,0,0,0,0,0,0,0,1210255140
